NAME,WDPAID,WDPA_PID,PA_DEF,ORIG_NAME,DESIG_ENG,DESIG_TYPE,GIS_AREA,STATUS,VERIF,MAP,MAT,elevation_mean,Biome,fire_events_since_2001,n_deposition,prop_burned_area,woody_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5
Apiesdorings Private Nature Reserve,555563568,555563568,1,Apiesdorings Private Nature Reserve,Nature Reserve,National,3.11706803759284,Designated,State Verified,597.1,20.325,1065.55011655012,Savanna,0,1391.71862792969,0,0.821109112703089,0.0245465652479777,0.0249295171541801,0.0256848949324432,0.02556477398438,0.0247897082109323
Apieskraal Private Nature Reserve,555563569,555563569,1,Apieskraal Private Nature Reserve,Nature Reserve,National,10.4053866880521,Designated,State Verified,552.78,21.07,945.670654468684,Savanna,0.0638297872340426,663.142456054688,0.0638297872340426,0.41871265968229,0.0239591504205856,0.0237737928476493,0.0231313267646631,0.0216684762076556,0.021051532637674
Arzona Private Nature Reserve,555563570,555563570,1,Arzona Private Nature Reserve,Nature Reserve,National,6.69334205015109,Designated,State Verified,554.111111111111,20.6722222222223,1006.80065359477,Savanna,0.206896551724138,663.142456054688,0.206896551724138,0.381950405095118,0.0225036011976703,0.0226990293779267,0.0220173535294873,0.0207050545525409,0.0197769527217936
HUWI iii Private Nature Reserve,555563572,555563572,1,HUWI iii Private Nature Reserve,Nature Reserve,National,24.987310324172,Designated,State Verified,523.629032258065,20.2629032258065,1099.02776137035,Savanna,0.468468468468469,347.224090576172,0.387387387387387,0.7469568997136,0.0237967488589336,0.0244115832018364,0.0242661735434978,0.0232049306924361,0.0225487202709372
Austin Roberts Private Nature Reserve,555563573,555563573,1,Austin Roberts Private Nature Reserve,Nature Reserve,National,34.3107059227287,Designated,State Verified,531.397619047619,19.9714285714286,1131.20124303472,Savanna,4.36,663.142456054688,0.993333333333333,0.368375693798536,0.0244578493408529,0.0242148259595843,0.0232583705158146,0.0224815091464069,0.0216170244883817
Avarel Private Nature Reserve,555563574,555563574,1,Avarel Private Nature Reserve,Nature Reserve,National,37.8291373536542,Designated,State Verified,437.038775510204,22.5010204081633,644.950777712148,Savanna,0,222.123977661133,0,0.723810211720658,0.0175209294462775,0.0169679193548266,0.0167111379319636,0.0177799968304928,0.017992570344949
B. J. Welgemoed Private Nature Reserve,555563575,555563575,1,B. J. Welgemoed Private Nature Reserve,Nature Reserve,National,16.6527116866238,Designated,State Verified,467.214285714286,21.4642857142858,933.165267344233,Savanna,0.0657894736842105,632.810974121094,0.0526315789473684,0.13554538082417,0.0188349551263627,0.0186448485812868,0.0186389687927095,0.0181021919370703,0.0177020701042994
Balaai Private Nature Reserve,555563576,555563576,1,Balaai Private Nature Reserve,Nature Reserve,National,15.4615523873789,Designated,State Verified,355.015789473684,22.5552631578948,636.797682279092,Savanna,0,230.720886230469,0,0.559771747175766,0.0167783009953139,0.0160959081653332,0.0157408946320752,0.0168993876938842,0.0172111074562191
Balele/Enlanzeni Valley Game Park,555563577,555563577,1,Balele/Enlanzeni Valley Game Park,Nature Reserve,National,94.1902272887752,Designated,State Verified,786.775609756097,16.5020325203252,1343.65833459961,Grassland,2.19266055045872,867.319946289063,0.481651376146789,0.597655453977514,0.0121473215884731,0.0116967559164142,0.0116889359615961,0.0124252484464947,0.0140377881319723
Barberton Private Nature Reserve,555563578,555563578,1,Barberton Private Nature Reserve,Nature Reserve,National,4.03086822083977,Designated,State Verified,952.72,15.35,1290.83032490975,Grassland,2.42105263157895,473.865539550781,0.526315789473684,0.11495207238944,0.0168787801424377,0.0166521256696724,0.0166054861328994,0.016390226606793,0.0173144887341678
Basveld Private Nature Reserve,555563579,555563579,1,Basveld Private Nature Reserve,Nature Reserve,National,32.1902492509936,Designated,State Verified,572.641860465116,21.1220930232559,880.44008217302,Savanna,0.893617021276596,857.952331542969,0.326241134751773,0.44753142839733,0.0239943487179393,0.0242077200505711,0.0264767017615332,0.0267001149381537,0.0250518204655267
Beesland Private Nature Reserve,555563581,555563581,1,Beesland Private Nature Reserve,Nature Reserve,National,6.6989178521481,Designated,State Verified,547.6625,20.1375,1077.97142857143,Savanna,0.258064516129032,698.615966796875,0.258064516129032,0.60598368008139,0.0252597462914494,0.0262774231446741,0.0276884915944304,0.0272237967318894,0.0247532452312815
Belanie Private Nature Reserve,555563582,555563582,1,Belanie Private Nature Reserve,Nature Reserve,National,16.4034027060509,Designated,State Verified,545.538095238095,19.6785714285715,1129.77237966712,Savanna,0.0547945205479452,357.291137695313,0.0547945205479452,0.684927394362191,0.0240411516189742,0.0251783392378727,0.0254764085119318,0.0250276298196753,0.0234651006353908
Bendor Private Nature Reserve,555563583,555563583,1,Bendor Private Nature Reserve,Nature Reserve,National,21.1846486831366,Designated,State Verified,793.262962962963,17.3055555555556,994.972607372337,Savanna,1.17525773195876,867.319946289063,0.536082474226804,0.681547969875189,0.012391207034655,0.0121618901056907,0.0117401229520189,0.0121899865889914,0.0134442060646884
Benita Private Nature Reserve,555563584,555563584,1,Benita Private Nature Reserve,Nature Reserve,National,22.9949209679753,Designated,State Verified,455.853333333333,21.6566666666667,918.211569191435,Savanna,0,632.810974121094,0,0.220033261370367,0.0207349356801202,0.0204169466801998,0.0201439385954494,0.0196848454850379,0.0188596312369978
Berg-en-Dal Private Nature Reserve,555563585,555563585,1,Berg-en-Dal Private Nature Reserve,Nature Reserve,National,10.5372390499014,Designated,State Verified,620.214285714286,20.5857142857143,955.081660899654,Savanna,2.15555555555556,1240.28076171875,0.4,0.899214585808162,0.0235773539213098,0.0234911953454446,0.0255808809585599,0.0258476947325219,0.0250657937867709
Bergsig Private Nature Reserve,555563587,555563587,1,Bergsig Private Nature Reserve,Nature Reserve,National,10.1451836634024,Designated,State Verified,438.2,22.35,708.626647144949,Savanna,0,230.720886230469,0,0.829592119772551,0.0189955427841101,0.0185745050126379,0.0189969474709575,0.0197589212889941,0.0205312280605976
Bettieshof Nature Reserve,555563588,555563588,1,Bettieshof Nature Reserve,Nature Reserve,National,9.31817657416264,Designated,State Verified,400.216666666667,21.7166666666667,941.312796208531,Savanna,0,347.224090576172,0,0.667564345797342,0.0211311231833578,0.0209436048828888,0.0204592619735204,0.020610389074452,0.0197602080797032
Bewerwyk Private Nature Reserve,555563589,555563589,1,Bewerwyk Private Nature Reserve,Nature Reserve,National,18.7140345811947,Designated,State Verified,825.375,14.4178571428572,1629.82821609017,Grassland,0.123456790123457,1093.46997070313,0.123456790123457,0.492987048771871,0.0179371917412886,0.017510919990513,0.0179255408117269,0.0191686731789215,0.0195865564533273
Bill Barnes Crane and Oribi Nature Reserve,555563592,555563592,1,Bill Barnes Crane and Oribi Nature Reserve,Nature Reserve,National,4.43961509792547,Designated,State Verified,828.175,14.45,1480.44094488189,Grassland,1.61904761904762,673.567108154297,0.952380952380952,0.670598383210465,0.00739058341701735,0.00712262164140937,0.00660456839813226,0.00627223685636285,0.0064670139036836
Billy Duvenhage Nature Reserve,555563593,555563593,1,Billy Duvenhage Nature Reserve,Nature Reserve,National,20.0456588421659,Designated,State Verified,449.248,17.926,1338.63159771755,Savanna,1.30769230769231,311.43603515625,0.813186813186813,0.129639542958693,-0.00284966401614303,-0.00272890095647032,-0.00276850104108388,-0.00276498868291819,-0.00250366458610937
Bizana Nature Reserve,555563594,555563594,1,Bizana Nature Reserve,Nature Reserve,National,9.57803286415159,Designated,State Verified,1134.10769230769,15.9884615384616,896.050505050505,Grassland,5.35555555555556,619.859375,0.733333333333333,0.139266331600264,0.00273413188660378,0.00280013216123254,0.00236133760449343,0.00227507185683589,0.00253488769898041
Blaauwberg Conservation Area Local Nature Reserve,555563595,555563595,1,Blaauwberg Conservation Area Local Nature Reserve,Nature Reserve,National,5.58147872125777,Designated,State Verified,740.35,16.63,69.7049399198932,Fynbos,0.5,128.408187866211,0.5,-0.00812256203977636,-0.0555024649728266,-0.0558489649218069,-0.0535334091612587,-0.0506721661777694,-0.0500833832473907
Blaauwberg Private Nature Reserve,555563596,555563596,1,Blaauwberg Private Nature Reserve,Nature Reserve,National,34.077122951449,Designated,State Verified,331.115909090909,22.0909090909091,810.64514024788,Savanna,0.0140845070422535,241.486663818359,0.0140845070422535,0.519255531626198,0.0198690942649379,0.0197487046538919,0.0200267683927329,0.0215295605035964,0.0219549694699616
Blauwberg Private Nature Reserve,555563597,555563597,1,Blauwberg Private Nature Reserve,Nature Reserve,National,12.1873930581855,Designated,State Verified,343.766666666667,21.77,842.539257455874,Savanna,0,230.720886230469,0,0.740190377348676,0.0200972185756479,0.0199657896051464,0.0201020307089063,0.0218371252752351,0.0222618690398912
Blesbok Private Nature Reserve,555563598,555563598,1,Blesbok Private Nature Reserve,Nature Reserve,National,30.4370552809088,Designated,State Verified,580.624324324324,18.5527027027027,1283.94523522316,Savanna,3.64885496183206,663.142456054688,1,0.258826452373287,0.0253134704270922,0.0251323656322822,0.0239950292638343,0.0232511312566172,0.0225449134944659
Blesbokfontein Private Nature Reserve,555563599,555563599,1,Blesbokfontein Private Nature Reserve,Nature Reserve,National,2.57337870790673,Designated,State Verified,420.4,19.125,1138.12857142857,Savanna,0,368.155334472656,0,0.531280061816175,0.022981873680299,0.0236589198673349,0.0241559164233353,0.0249451322891061,0.0237140927807875
Blijdschap Private Nature Reserve,555563600,555563600,1,Blijdschap Private Nature Reserve,Nature Reserve,National,26.6853821160719,Designated,State Verified,580.202941176471,18.8352941176471,1049.2325,Savanna,0.264957264957265,368.155334472656,0.264957264957265,0.531097440041027,0.0209750848283875,0.0208954363048828,0.0215190497580188,0.0216514740513203,0.0223001847443679
Blousloot Private Nature Reserve,555563601,555563601,1,Blousloot Private Nature Reserve,Nature Reserve,National,8.54250919192727,Designated,State Verified,424.5,21.8333333333334,921.717372515125,Savanna,0,663.142456054688,0,0.516962307143369,0.0218693665155911,0.0214633517425431,0.0209479920634582,0.020634633068094,0.0195980884051951
Blue Crane Nature Reserve,555563602,555563602,1,Blue Crane Nature Reserve,Nature Reserve,National,7.16650857680875,Designated,State Verified,845.844444444444,14.6166666666667,1472.08113391984,Grassland,0.257142857142857,624.001708984375,0.228571428571429,0.382057537659075,0.00747366948598378,0.00718432845985142,0.0066336522894003,0.00632913929968069,0.00644821625458468
Blue Hill Nature Reserve,555563603,555563603,1,Blue Hill Nature Reserve,Nature Reserve,National,22.7072268627741,Designated,State Verified,562.522580645161,12.7822580645162,1240.42526690391,Fynbos,0.944954128440367,165.424240112305,0.935779816513761,0.433317250101185,-0.0279954130050069,-0.0269542307951988,-0.0274897754375459,-0.0286622591030236,-0.0296469568966632
Bluebank Private Nature Reserve,555563604,555563604,1,Bluebank Private Nature Reserve,Nature Reserve,National,31.1854230091338,Designated,State Verified,768.014634146342,21.2743902439025,584.668548576806,Savanna,0.0797101449275362,822.28466796875,0.0797101449275362,0.993646264318556,0.0193788277369174,0.0188418393154686,0.0190138162067355,0.0189809517901942,0.0190900569491302
Blyderivierspoort Nature Reserve,555563605,555563605,1,Blyderivierspoort Nature Reserve,Nature Reserve,National,456.851828545788,Designated,State Verified,1073.4345890411,17.0623287671233,1205.56949348398,Grassland,1.53899308983218,936.68408203125,0.492596248766041,0.249143112156911,0.0198127534218897,0.0193630812487947,0.0190907111709373,0.0191491180475704,0.0195501942137056
Blyolifant Private Nature Reserve,555563607,555563607,1,Blyolifant Private Nature Reserve,Nature Reserve,National,12.4132717910283,Designated,State Verified,567.68125,22.40625,450.839359810314,Savanna,0,822.28466796875,0,0.881750709473226,0.0196559868073711,0.0195191189173034,0.0197137073417934,0.019709169849006,0.0195065665737979
Boet van der Merwe Private Nature Reserve,555563609,555563609,1,Boet van der Merwe Private Nature Reserve,Nature Reserve,National,18.7446722919365,Designated,State Verified,359.722727272727,22.7454545454546,714.930306650737,Savanna,0,230.720886230469,0,0.554589972140119,0.0178395679959747,0.017476858843421,0.0175959325623261,0.0181271418051154,0.0203473467504454
Bokkiespan Private Nature Reserve,555563610,555563610,1,Bokkiespan Private Nature Reserve,Nature Reserve,National,10.6323917119429,Designated,State Verified,402.864285714286,21.8928571428572,901.968210089841,Savanna,0,647.976715087891,0,0.478585840273535,0.0212464433986484,0.0208781411012058,0.0205916447231233,0.0200682096302763,0.0193225574789435
Boshof Nature Reserve,555563611,555563611,1,Boshof Nature Reserve,Nature Reserve,National,91.759660061501,Designated,State Verified,469.714876033058,17.9037190082645,1257.68581576712,Savanna,0.276849642004773,401.978271484375,0.276849642004773,0.212804574557287,-0.000393816133597823,-0.00038334953354868,-0.000654173776193923,-0.000617343373996947,0.000216372067051107
Boston Private Nature Reserve,555563612,555563612,1,Boston Private Nature Reserve,Nature Reserve,National,30.9407951370262,Designated,State Verified,622.957894736842,22.0973684210527,470.169000712082,Savanna,0.0218978102189781,566.170364379883,0.0218978102189781,0.911942731981726,0.0188405937068416,0.018300703465794,0.0187364802441457,0.0186345983746381,0.018508548326748
Bothasvley Nature Reserve,555563614,555563614,1,Bothasvley Nature Reserve,Nature Reserve,National,14.6392021037762,Designated,State Verified,571.165,19.935,1086.59460808787,Savanna,1.1875,1391.71862792969,0.75,0.519662215034798,0.0252818485268653,0.025723231254324,0.0253999570600046,0.0252119417125286,0.0244098878999105
Botshabelo Nature Reserve,555563615,555563615,1,Botshabelo Nature Reserve,Nature Reserve,National,28.8702547656726,Designated,State Verified,650.530555555555,16.8083333333334,1467.15877016129,Grassland,5.66666666666667,1240.28076171875,0.961240310077519,0.155754597484036,0.021480197927528,0.0218274505634574,0.0223153468475026,0.024044383485394,0.024402217155621
Bottero's Private Nature Reserve,555563616,555563616,1,Bottero's Private Nature Reserve,Nature Reserve,National,4.95839022357594,Designated,State Verified,586.2,19.8,1118.43740795287,Savanna,0.791666666666667,698.615966796875,0.666666666666667,0.850260427434029,0.0252726882123811,0.0261305213138594,0.0272800547105973,0.0269769889547557,0.0248097272144797
Brakrivier Private Nature Reserve,555563617,555563617,1,Brakrivier Private Nature Reserve,Nature Reserve,National,31.2015921563675,Designated,State Verified,385.00487804878,22.1670731707318,779.41196092447,Savanna,0.00740740740740741,230.720886230469,0.00740740740740741,0.605508960750596,0.0195435811753531,0.0194265073080018,0.0197280967557967,0.0207568468490848,0.0218400809980986
Brodie Link Provincial Nature Reserve,555563618,555563618,1,Brodie Link Provincial Nature Reserve,Nature Reserve,National,0.919016710053984,Designated,State Verified,1292.9,16.15,92.5857142857143,Fynbos,1,96.3663330078125,0.8,-0.38866338090004,-0.0557943414412824,-0.054280121859351,-0.0536624555950633,-0.0525265800826659,-0.0516792228931154
Buffalo Springs Private Nature Reserve,555563620,555563620,1,Buffalo Springs Private Nature Reserve,Nature Reserve,National,27.8209674630375,Designated,State Verified,619.632432432433,19.5905405405406,1202.70958399157,Savanna,1.60975609756098,663.142456054688,0.772357723577236,0.595004319816551,0.0223081137930956,0.0224784208253741,0.021492464200419,0.0207629505636727,0.0197879351559368
Buffelshoek Private Nature Reserve,555563621,555563621,1,Buffelshoek Private Nature Reserve,Nature Reserve,National,41.1353129029279,Designated,State Verified,620.878846153846,22.0692307692308,397.798003209128,Savanna,0.775956284153005,310.056060791016,0.513661202185792,0.544282866664079,0.0168092797657934,0.0164506440403633,0.0154244944749204,0.0162905017882906,0.0165331173604265
